"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2000,"Import",5,14021
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2001,"Import",5,23153.701
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2002,"Import",5,28817.664
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2003,"Import",5,38372.873
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2004,"Import",5,65654.27
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2005,"Import",5,91313.235
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2006,"Import",5,102250.803
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2007,"Import",5,131151.045
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2008,"Import",5,173198.455
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2009,"Import",5,351953.689
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2010,"Import",5,601467.82
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2011,"Import",5,783516.021
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2012,"Import",5,886534.417
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2013,"Import",5,1238814.98
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2014,"Import",5,1336917.935
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2015,"Import",5,1105810.485
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2016,"Import",5,1165277.421
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2017,"Import",5,1308620.395
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2018,"Import",5,1482411.18
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2019,"Import",5,1185155.737
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2020,"Import",5,1149169.255
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2021,"Import",5,1635792.248
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2022,"Import",5,1914955.282
"H0","VNM"," Total","Vietnam","SAU","Saudi Arabia",2023,"Import",5,1553634.148
"H0","VNM"," Total","Vietnam","SWE","Sweden",2000,"Import",5,43683
"H0","VNM"," Total","Vietnam","SWE","Sweden",2001,"Import",5,73626.549
"H0","VNM"," Total","Vietnam","SWE","Sweden",2002,"Import",5,62503.634
"H0","VNM"," Total","Vietnam","SWE","Sweden",2003,"Import",5,114217.928
"H0","VNM"," Total","Vietnam","SWE","Sweden",2004,"Import",5,125112.916
"H0","VNM"," Total","Vietnam","SWE","Sweden",2005,"Import",5,139275.046
"H0","VNM"," Total","Vietnam","SWE","Sweden",2006,"Import",5,164197.544
"H0","VNM"," Total","Vietnam","SWE","Sweden",2007,"Import",5,209896.467
"H0","VNM"," Total","Vietnam","SWE","Sweden",2008,"Import",5,230056.083
"H0","VNM"," Total","Vietnam","SWE","Sweden",2009,"Import",5,427847.347
"H0","VNM"," Total","Vietnam","SWE","Sweden",2010,"Import",5,317028.03
"H0","VNM"," Total","Vietnam","SWE","Sweden",2011,"Import",5,258171.119
"H0","VNM"," Total","Vietnam","SWE","Sweden",2012,"Import",5,241178.744
"H0","VNM"," Total","Vietnam","SWE","Sweden",2013,"Import",5,225642.746
"H0","VNM"," Total","Vietnam","SWE","Sweden",2014,"Import",5,255851.813
"H0","VNM"," Total","Vietnam","SWE","Sweden",2015,"Import",5,239247.452
"H0","VNM"," Total","Vietnam","SWE","Sweden",2016,"Import",5,311064.861
"H0","VNM"," Total","Vietnam","SWE","Sweden",2017,"Import",5,340941.984
"H0","VNM"," Total","Vietnam","SWE","Sweden",2018,"Import",5,344572.441
"H0","VNM"," Total","Vietnam","SWE","Sweden",2019,"Import",5,373287.044
"H0","VNM"," Total","Vietnam","SWE","Sweden",2020,"Import",5,337242.735
"H0","VNM"," Total","Vietnam","SWE","Sweden",2021,"Import",5,321332.626
"H0","VNM"," Total","Vietnam","SWE","Sweden",2022,"Import",5,353190.055
"H0","VNM"," Total","Vietnam","SWE","Sweden",2023,"Import",5,341790.444
"H0","VNM"," Total","Vietnam","THA","Thailand",2000,"Import",5,810863
"H0","VNM"," Total","Vietnam","THA","Thailand",2001,"Import",5,792300.561
"H0","VNM"," Total","Vietnam","THA","Thailand",2002,"Import",5,955239.263
"H0","VNM"," Total","Vietnam","THA","Thailand",2003,"Import",5,1282187.178
"H0","VNM"," Total","Vietnam","THA","Thailand",2004,"Import",5,1858636.493
"H0","VNM"," Total","Vietnam","THA","Thailand",2005,"Import",5,2374109.932
"H0","VNM"," Total","Vietnam","THA","Thailand",2006,"Import",5,3034380.55
"H0","VNM"," Total","Vietnam","THA","Thailand",2007,"Import",5,3744223.288
"H0","VNM"," Total","Vietnam","THA","Thailand",2008,"Import",5,4905620.829
"H0","VNM"," Total","Vietnam","THA","Thailand",2009,"Import",5,4514073.592
"H0","VNM"," Total","Vietnam","THA","Thailand",2010,"Import",5,5602282.42
"H0","VNM"," Total","Vietnam","THA","Thailand",2011,"Import",5,6383588.3
"H0","VNM"," Total","Vietnam","THA","Thailand",2012,"Import",5,5791897.824
"H0","VNM"," Total","Vietnam","THA","Thailand",2013,"Import",5,6283429.283
"H0","VNM"," Total","Vietnam","THA","Thailand",2014,"Import",5,7053282.835
"H0","VNM"," Total","Vietnam","THA","Thailand",2015,"Import",5,8269566.514
"H0","VNM"," Total","Vietnam","THA","Thailand",2016,"Import",5,8855140.203
"H0","VNM"," Total","Vietnam","THA","Thailand",2017,"Import",5,10702322.3
"H0","VNM"," Total","Vietnam","THA","Thailand",2018,"Import",5,12042818.662
"H0","VNM"," Total","Vietnam","THA","Thailand",2019,"Import",5,11676079.697
"H0","VNM"," Total","Vietnam","THA","Thailand",2020,"Import",5,10945070.378
"H0","VNM"," Total","Vietnam","THA","Thailand",2021,"Import",5,12552838.707
"H0","VNM"," Total","Vietnam","THA","Thailand",2022,"Import",5,14080628.204
"H0","VNM"," Total","Vietnam","THA","Thailand",2023,"Import",5,11792443.016
"H0","VNM"," Total","Vietnam","TUR","Turkey",2000,"Import",5,1991
"H0","VNM"," Total","Vietnam","TUR","Turkey",2001,"Import",5,8005.098
"H0","VNM"," Total","Vietnam","TUR","Turkey",2002,"Import",5,15589.178
"H0","VNM"," Total","Vietnam","TUR","Turkey",2003,"Import",5,24775.347
"H0","VNM"," Total","Vietnam","TUR","Turkey",2004,"Import",5,31431.297
"H0","VNM"," Total","Vietnam","TUR","Turkey",2005,"Import",5,42952.834
"H0","VNM"," Total","Vietnam","TUR","Turkey",2006,"Import",5,28340.458
"H0","VNM"," Total","Vietnam","TUR","Turkey",2007,"Import",5,41556.62
"H0","VNM"," Total","Vietnam","TUR","Turkey",2008,"Import",5,111011.368
"H0","VNM"," Total","Vietnam","TUR","Turkey",2009,"Import",5,144255.48
"H0","VNM"," Total","Vietnam","TUR","Turkey",2010,"Import",5,107741.31
"H0","VNM"," Total","Vietnam","TUR","Turkey",2011,"Import",5,80171.922
"H0","VNM"," Total","Vietnam","TUR","Turkey",2012,"Import",5,90113.494
"H0","VNM"," Total","Vietnam","TUR","Turkey",2013,"Import",5,96116.901
"H0","VNM"," Total","Vietnam","TUR","Turkey",2014,"Import",5,128986.383
"H0","VNM"," Total","Vietnam","TUR","Turkey",2015,"Import",5,147337.985
"H0","VNM"," Total","Vietnam","TUR","Turkey",2016,"Import",5,171383.644
"H0","VNM"," Total","Vietnam","TUR","Turkey",2017,"Import",5,222985.195
"H0","VNM"," Total","Vietnam","TUR","Turkey",2018,"Import",5,285710.681
"H0","VNM"," Total","Vietnam","TUR","Turkey",2019,"Import",5,352837.406
"H0","VNM"," Total","Vietnam","TUR","Turkey",2020,"Import",5,276302.524
"H0","VNM"," Total","Vietnam","TUR","Turkey",2021,"Import",5,384702.514
"H0","VNM"," Total","Vietnam","TUR","Turkey",2022,"Import",5,419132.557
"H0","VNM"," Total","Vietnam","TUR","Turkey",2023,"Import",5,468137.503
"H0","VNM"," Total","Vietnam","USA","United States",2000,"Import",5,363886
"H0","VNM"," Total","Vietnam","USA","United States",2001,"Import",5,411339.103
"H0","VNM"," Total","Vietnam","USA","United States",2002,"Import",5,458634.73
"H0","VNM"," Total","Vietnam","USA","United States",2003,"Import",5,1144114.543
"H0","VNM"," Total","Vietnam","USA","United States",2004,"Import",5,1137382.435
"H0","VNM"," Total","Vietnam","USA","United States",2005,"Import",5,865258.674
"H0","VNM"," Total","Vietnam","USA","United States",2006,"Import",5,987788.346
"H0","VNM"," Total","Vietnam","USA","United States",2007,"Import",5,1700464.26
"H0","VNM"," Total","Vietnam","USA","United States",2008,"Import",5,2652014.853
"H0","VNM"," Total","Vietnam","USA","United States",2009,"Import",5,3019429.698
"H0","VNM"," Total","Vietnam","USA","United States",2010,"Import",5,3779835.53
"H0","VNM"," Total","Vietnam","USA","United States",2011,"Import",5,4555260.385
"H0","VNM"," Total","Vietnam","USA","United States",2012,"Import",5,4841729.698
"H0","VNM"," Total","Vietnam","USA","United States",2013,"Import",5,5242476.136
"H0","VNM"," Total","Vietnam","USA","United States",2014,"Import",5,6286315.385
"H0","VNM"," Total","Vietnam","USA","United States",2015,"Import",5,7792507.481
"H0","VNM"," Total","Vietnam","USA","United States",2016,"Import",5,8712155.927
"H0","VNM"," Total","Vietnam","USA","United States",2017,"Import",5,9342939.334
"H0","VNM"," Total","Vietnam","USA","United States",2018,"Import",5,12755720.231
"H0","VNM"," Total","Vietnam","USA","United States",2019,"Import",5,14376810.729
"H0","VNM"," Total","Vietnam","USA","United States",2020,"Import",5,13763931.187
"H0","VNM"," Total","Vietnam","USA","United States",2021,"Import",5,15179120.792
"H0","VNM"," Total","Vietnam","USA","United States",2022,"Import",5,14477068.06
"H0","VNM"," Total","Vietnam","USA","United States",2023,"Import",5,13826835.118
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2000,"Import",5,4212
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2001,"Import",5,5073.271
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2002,"Import",5,24798.259
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2003,"Import",5,78541.936
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2004,"Import",5,90465.57
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2005,"Import",5,108025.086
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2006,"Import",5,54012.681
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2007,"Import",5,73222.693
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2008,"Import",5,137297.172
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2009,"Import",5,126956.27
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2010,"Import",5,165146.92
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2011,"Import",5,223764.238
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2012,"Import",5,111076.847
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2013,"Import",5,154692.915
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2014,"Import",5,144601.673
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2015,"Import",5,115021.82
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2016,"Import",5,149497.97
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2017,"Import",5,242305.836
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2018,"Import",5,387211.554
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2019,"Import",5,329703.191
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2020,"Import",5,714235.621
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2021,"Import",5,430659.1
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2022,"Import",5,399461.104
"H0","VNM"," Total","Vietnam","ZAF","South Africa",2023,"Import",5,403180.743
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2000,"Import",5,129461.086
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2001,"Import",5,100244.394
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2002,"Import",5,66993.101
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2003,"Import",5,73606.818
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2004,"Import",5,108115.831
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2005,"Import",5,409963.824
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2006,"Import",5,577534.985
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2007,"Import",5,696832.243
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2008,"Import",5,881078.013
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2009,"Import",5,476774.938
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2010,"Import",5,887028.097
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2011,"Import",5,949702.562
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2012,"Import",5,1078304.254
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2013,"Import",5,953493.739
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2014,"Import",5,1450121.548
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2015,"Import",5,1070618.861
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2016,"Import",5,1057686.249
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2017,"Import",5,1111862.254
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2018,"Import",5,1435571.703
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2019,"Import",5,2138277.835
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2020,"Import",5,1202073.897
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2021,"Import",5,1882148.515
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2022,"Import",5,4108427.418
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2023,"Import",5,3996574.326
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2024,"Import",5,2967188.24
"H0","ZAF"," Total","South Africa","ARE","United Arab Emirates",2025,"Import",5,2612521.287
"H0","ZAF"," Total","South Africa","ARG","Argentina",2000,"Import",5,190621.129
"H0","ZAF"," Total","South Africa","ARG","Argentina",2001,"Import",5,222577.991
"H0","ZAF"," Total","South Africa","ARG","Argentina",2002,"Import",5,229224.479
"H0","ZAF"," Total","South Africa","ARG","Argentina",2003,"Import",5,289502.838
"H0","ZAF"," Total","South Africa","ARG","Argentina",2004,"Import",5,544452.246
"H0","ZAF"," Total","South Africa","ARG","Argentina",2005,"Import",5,433711.07
"H0","ZAF"," Total","South Africa","ARG","Argentina",2006,"Import",5,969320.34
"H0","ZAF"," Total","South Africa","ARG","Argentina",2007,"Import",5,1018683.925
"H0","ZAF"," Total","South Africa","ARG","Argentina",2008,"Import",5,1003181.376
"H0","ZAF"," Total","South Africa","ARG","Argentina",2009,"Import",5,858244.788
"H0","ZAF"," Total","South Africa","ARG","Argentina",2010,"Import",5,916183.141
"H0","ZAF"," Total","South Africa","ARG","Argentina",2011,"Import",5,1097506.523
"H0","ZAF"," Total","South Africa","ARG","Argentina",2012,"Import",5,1025509.14
"H0","ZAF"," Total","South Africa","ARG","Argentina",2013,"Import",5,732135.808
"H0","ZAF"," Total","South Africa","ARG","Argentina",2014,"Import",5,522713.722
"H0","ZAF"," Total","South Africa","ARG","Argentina",2015,"Import",5,613377.302
"H0","ZAF"," Total","South Africa","ARG","Argentina",2016,"Import",5,825258.97
"H0","ZAF"," Total","South Africa","ARG","Argentina",2017,"Import",5,512135.624
"H0","ZAF"," Total","South Africa","ARG","Argentina",2018,"Import",5,514773.137
"H0","ZAF"," Total","South Africa","ARG","Argentina",2019,"Import",5,597912.275
"H0","ZAF"," Total","South Africa","ARG","Argentina",2020,"Import",5,369494.591
"H0","ZAF"," Total","South Africa","ARG","Argentina",2021,"Import",5,481508.854
"H0","ZAF"," Total","South Africa","ARG","Argentina",2022,"Import",5,461115.788
"H0","ZAF"," Total","South Africa","ARG","Argentina",2023,"Import",5,253850.283
"H0","ZAF"," Total","South Africa","ARG","Argentina",2024,"Import",5,370356.724
"H0","ZAF"," Total","South Africa","ARG","Argentina",2025,"Import",5,411536.754
"H0","ZAF"," Total","South Africa","AUS","Australia",2000,"Import",5,661542.821
"H0","ZAF"," Total","South Africa","AUS","Australia",2001,"Import",5,707779.812
"H0","ZAF"," Total","South Africa","AUS","Australia",2002,"Import",5,741372.768
"H0","ZAF"," Total","South Africa","AUS","Australia",2003,"Import",5,794857.619
"H0","ZAF"," Total","South Africa","AUS","Australia",2004,"Import",5,1123919.877
"H0","ZAF"," Total","South Africa","AUS","Australia",2005,"Import",5,1150627.773
"H0","ZAF"," Total","South Africa","AUS","Australia",2006,"Import",5,1404540.216
"H0","ZAF"," Total","South Africa","AUS","Australia",2007,"Import",5,1458467.552
"H0","ZAF"," Total","South Africa","AUS","Australia",2008,"Import",5,1630385.379
"H0","ZAF"," Total","South Africa","AUS","Australia",2009,"Import",5,1083031.304
"H0","ZAF"," Total","South Africa","AUS","Australia",2010,"Import",5,1303646.368
"H0","ZAF"," Total","South Africa","AUS","Australia",2011,"Import",5,1591648.9
"H0","ZAF"," Total","South Africa","AUS","Australia",2012,"Import",5,1410454.616
"H0","ZAF"," Total","South Africa","AUS","Australia",2013,"Import",5,1335943.96
"H0","ZAF"," Total","South Africa","AUS","Australia",2014,"Import",5,1091597.292
"H0","ZAF"," Total","South Africa","AUS","Australia",2015,"Import",5,959341.993
"H0","ZAF"," Total","South Africa","AUS","Australia",2016,"Import",5,746864.707
"H0","ZAF"," Total","South Africa","AUS","Australia",2017,"Import",5,992974.047
"H0","ZAF"," Total","South Africa","AUS","Australia",2018,"Import",5,1310417.685
"H0","ZAF"," Total","South Africa","AUS","Australia",2019,"Import",5,1032191.186
"H0","ZAF"," Total","South Africa","AUS","Australia",2020,"Import",5,757674.13
"H0","ZAF"," Total","South Africa","AUS","Australia",2021,"Import",5,1103503.732
"H0","ZAF"," Total","South Africa","AUS","Australia",2022,"Import",5,1275041.805
"H0","ZAF"," Total","South Africa","AUS","Australia",2023,"Import",5,1055168.646
"H0","ZAF"," Total","South Africa","AUS","Australia",2024,"Import",5,1189590.894
"H0","ZAF"," Total","South Africa","AUS","Australia",2025,"Import",5,1222398.823
"H0","ZAF"," Total","South Africa","BEL","Belgium",2000,"Import",5,409674.857
"H0","ZAF"," Total","South Africa","BEL","Belgium",2001,"Import",5,370021.604
"H0","ZAF"," Total","South Africa","BEL","Belgium",2002,"Import",5,371344.471
"H0","ZAF"," Total","South Africa","BEL","Belgium",2003,"Import",5,504137.954
"H0","ZAF"," Total","South Africa","BEL","Belgium",2004,"Import",5,596864.589
"H0","ZAF"," Total","South Africa","BEL","Belgium",2005,"Import",5,746346.268
"H0","ZAF"," Total","South Africa","BEL","Belgium",2006,"Import",5,842349.695
"H0","ZAF"," Total","South Africa","BEL","Belgium",2007,"Import",5,988018.987
"H0","ZAF"," Total","South Africa","BEL","Belgium",2008,"Import",5,1128157.319
"H0","ZAF"," Total","South Africa","BEL","Belgium",2009,"Import",5,927170.426
"H0","ZAF"," Total","South Africa","BEL","Belgium",2010,"Import",5,1145480.942
"H0","ZAF"," Total","South Africa","BEL","Belgium",2011,"Import",5,1264665.895
"H0","ZAF"," Total","South Africa","BEL","Belgium",2012,"Import",5,1256480.371
"H0","ZAF"," Total","South Africa","BEL","Belgium",2013,"Import",5,1129966.663
"H0","ZAF"," Total","South Africa","BEL","Belgium",2014,"Import",5,1073377.931
"H0","ZAF"," Total","South Africa","BEL","Belgium",2015,"Import",5,1000959.965
"H0","ZAF"," Total","South Africa","BEL","Belgium",2016,"Import",5,833377.326
"H0","ZAF"," Total","South Africa","BEL","Belgium",2017,"Import",5,885587.276
"H0","ZAF"," Total","South Africa","BEL","Belgium",2018,"Import",5,1046745.854
"H0","ZAF"," Total","South Africa","BEL","Belgium",2019,"Import",5,933011.332
"H0","ZAF"," Total","South Africa","BEL","Belgium",2020,"Import",5,889021.739
"H0","ZAF"," Total","South Africa","BEL","Belgium",2021,"Import",5,1369840.911
"H0","ZAF"," Total","South Africa","BEL","Belgium",2022,"Import",5,1432074.786
"H0","ZAF"," Total","South Africa","BEL","Belgium",2023,"Import",5,1236808.391
"H0","ZAF"," Total","South Africa","BEL","Belgium",2024,"Import",5,1142097.869
"H0","ZAF"," Total","South Africa","BEL","Belgium",2025,"Import",5,1057829.578
"H0","ZAF"," Total","South Africa","BRA","Brazil",2000,"Import",5,294384.16
"H0","ZAF"," Total","South Africa","BRA","Brazil",2001,"Import",5,694461.675
"H0","ZAF"," Total","South Africa","BRA","Brazil",2002,"Import",5,467360.179
"H0","ZAF"," Total","South Africa","BRA","Brazil",2003,"Import",5,712498.017
"H0","ZAF"," Total","South Africa","BRA","Brazil",2004,"Import",5,996828.389
"H0","ZAF"," Total","South Africa","BRA","Brazil",2005,"Import",5,1309805.709
"H0","ZAF"," Total","South Africa","BRA","Brazil",2006,"Import",5,1381332.568
"H0","ZAF"," Total","South Africa","BRA","Brazil",2007,"Import",5,1658571.143
"H0","ZAF"," Total","South Africa","BRA","Brazil",2008,"Import",5,1661142.554
"H0","ZAF"," Total","South Africa","BRA","Brazil",2009,"Import",5,1242161.371
"H0","ZAF"," Total","South Africa","BRA","Brazil",2010,"Import",5,1366626.833
"H0","ZAF"," Total","South Africa","BRA","Brazil",2011,"Import",5,1669392.463
"H0","ZAF"," Total","South Africa","BRA","Brazil",2012,"Import",5,1665816.177
"H0","ZAF"," Total","South Africa","BRA","Brazil",2013,"Import",5,1607796.87
"H0","ZAF"," Total","South Africa","BRA","Brazil",2014,"Import",5,1366998.816
"H0","ZAF"," Total","South Africa","BRA","Brazil",2015,"Import",5,1392965.489
"H0","ZAF"," Total","South Africa","BRA","Brazil",2016,"Import",5,1409820.835
"H0","ZAF"," Total","South Africa","BRA","Brazil",2017,"Import",5,1557604.498
"H0","ZAF"," Total","South Africa","BRA","Brazil",2018,"Import",5,1481345.65
"H0","ZAF"," Total","South Africa","BRA","Brazil",2019,"Import",5,1186297.285
"H0","ZAF"," Total","South Africa","BRA","Brazil",2020,"Import",5,1065606.394
"H0","ZAF"," Total","South Africa","BRA","Brazil",2021,"Import",5,1299871.993
"H0","ZAF"," Total","South Africa","BRA","Brazil",2022,"Import",5,1593844.9
"H0","ZAF"," Total","South Africa","BRA","Brazil",2023,"Import",5,1433935.409
"H0","ZAF"," Total","South Africa","BRA","Brazil",2024,"Import",5,1451672.289
"H0","ZAF"," Total","South Africa","BRA","Brazil",2025,"Import",5,1534052.343
"H0","ZAF"," Total","South Africa","CAN","Canada",2000,"Import",5,249738.026
"H0","ZAF"," Total","South Africa","CAN","Canada",2001,"Import",5,178180.327
"H0","ZAF"," Total","South Africa","CAN","Canada",2002,"Import",5,230513.085
"H0","ZAF"," Total","South Africa","CAN","Canada",2003,"Import",5,274003.069
"H0","ZAF"," Total","South Africa","CAN","Canada",2004,"Import",5,313993.547
"H0","ZAF"," Total","South Africa","CAN","Canada",2005,"Import",5,385697.872
"H0","ZAF"," Total","South Africa","CAN","Canada",2006,"Import",5,502531.121
"H0","ZAF"," Total","South Africa","CAN","Canada",2007,"Import",5,737511.448
"H0","ZAF"," Total","South Africa","CAN","Canada",2008,"Import",5,928020.523
"H0","ZAF"," Total","South Africa","CAN","Canada",2009,"Import",5,515271.313
"H0","ZAF"," Total","South Africa","CAN","Canada",2010,"Import",5,650265.434
"H0","ZAF"," Total","South Africa","CAN","Canada",2011,"Import",5,835968.692
"H0","ZAF"," Total","South Africa","CAN","Canada",2012,"Import",5,710500.557
"H0","ZAF"," Total","South Africa","CAN","Canada",2013,"Import",5,515575.199
"H0","ZAF"," Total","South Africa","CAN","Canada",2014,"Import",5,420651.319
"H0","ZAF"," Total","South Africa","CAN","Canada",2015,"Import",5,455019.633
"H0","ZAF"," Total","South Africa","CAN","Canada",2016,"Import",5,342615.292
"H0","ZAF"," Total","South Africa","CAN","Canada",2017,"Import",5,330653.046
"H0","ZAF"," Total","South Africa","CAN","Canada",2018,"Import",5,403619.371
"H0","ZAF"," Total","South Africa","CAN","Canada",2019,"Import",5,319455.437
"H0","ZAF"," Total","South Africa","CAN","Canada",2020,"Import",5,275406.89
"H0","ZAF"," Total","South Africa","CAN","Canada",2021,"Import",5,422799.884
"H0","ZAF"," Total","South Africa","CAN","Canada",2022,"Import",5,351423.561
"H0","ZAF"," Total","South Africa","CAN","Canada",2023,"Import",5,359278.946
"H0","ZAF"," Total","South Africa","CAN","Canada",2024,"Import",5,468795.485
"H0","ZAF"," Total","South Africa","CAN","Canada",2025,"Import",5,472166.856
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2000,"Import",5,652345.152
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2001,"Import",5,476131.558
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2002,"Import",5,454075.991
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2003,"Import",5,464726.887
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2004,"Import",5,481703.465
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2005,"Import",5,708091.81
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2006,"Import",5,603623.719
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2007,"Import",5,710223.201
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2008,"Import",5,744820.401
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2009,"Import",5,736527.19
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2010,"Import",5,1078477.332
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2011,"Import",5,1400413.023
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2012,"Import",5,805962.836
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2013,"Import",5,872891.605
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2014,"Import",5,822455.86
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2015,"Import",5,721542.037
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2016,"Import",5,729712.05
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2017,"Import",5,768696.188
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2018,"Import",5,808229.775
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2019,"Import",5,769471.452
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2020,"Import",5,955981.531
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2021,"Import",5,1094367.794
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2022,"Import",5,650531.411
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2023,"Import",5,631609.744
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2024,"Import",5,695210.792
"H0","ZAF"," Total","South Africa","CHE","Switzerland",2025,"Import",5,700669.89
"H0","ZAF"," Total","South Africa","CHN","China",2000,"Import",5,995892.151
"H0","ZAF"," Total","South Africa","CHN","China",2001,"Import",5,1064431.177
"H0","ZAF"," Total","South Africa","CHN","China",2002,"Import",5,1359398.873
"H0","ZAF"," Total","South Africa","CHN","China",2003,"Import",5,2210568.73
"H0","ZAF"," Total","South Africa","CHN","China",2004,"Import",5,3574928.108
"H0","ZAF"," Total","South Africa","CHN","China",2005,"Import",5,4945611.474
"H0","ZAF"," Total","South Africa","CHN","China",2006,"Import",5,6879455.492
"H0","ZAF"," Total","South Africa","CHN","China",2007,"Import",5,8562745.343
